VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
3847, 17466, -4.70905, -45.78746,  0.99262,  0.04724, -0.41732,  0.90551,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95089,  0.13768,  0.09171,  0.61567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3848, 17467, -4.10905, -46.12133,  0.49052,  0.01575, -0.46457,  0.88189,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95941,  0.1499,  0.04578,  0.63177,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3849, 17468, -4.21357, -45.669,  1.02356,  0.11024, -0.56693,  0.8189,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95801,  0.13811,  0.09101,  0.63625,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3850, 17467, -4.10905, -46.12133,  0.49052,  0.01575, -0.46457,  0.88189,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95941,  0.1499,  0.04578,  0.63177,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3851, 17466, -4.70905, -45.78746,  0.99262,  0.04724, -0.41732,  0.90551,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95089,  0.13768,  0.09171,  0.61567,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3852, 17467, -4.10905, -46.12133,  0.49052,  0.01575, -0.46457,  0.88189,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95941,  0.1499,  0.04578,  0.63177,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3853, 17468, -4.21357, -45.669,  1.02356,  0.11024, -0.56693,  0.8189,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95801,  0.13811,  0.09101,  0.63625,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3854, 17469, -3.68705, -45.83429,  0.63496, -0.03937, -0.49606,  0.86614,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.96357,  0.1499,  0.05441,  0.6501,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3855, 17470, -3.72406, -45.52014,  1.07329,  0.05512, -0.49606,  0.86614,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.96298,  0.13927,  0.09083,  0.65481,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3856, 17469, -3.68705, -45.83429,  0.63496, -0.03937, -0.49606,  0.86614,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.96357,  0.1499,  0.05441,  0.6501,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3857, 17468, -4.21357, -45.669,  1.02356,  0.11024, -0.56693,  0.8189,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.95801,  0.13811,  0.09101,  0.63625,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3858, 17471, -3.03411, -45.17097,  1.20582,  0.17323, -0.19685,  0.96063,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.97447,  0.14992,  0.09149,  0.68286,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3859, 17469, -3.68705, -45.83429,  0.63496, -0.03937, -0.49606,  0.86614,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.96357,  0.1499,  0.05441,  0.6501,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3860, 17470, -3.72406, -45.52014,  1.07329,  0.05512, -0.49606,  0.86614,  1.00, -0.06299, -0.74016,  0.66929, -1.00,  0.96298,  0.13927,  0.09083,  0.65481,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3861, 17472, -12.20498, -45.84991,  0.15777,  0.33858, -0.89764,  0.29134,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.69775,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3862, 17473, -12.28639, -45.34077,  0.81855,  0.14961, -0.14961,  0.97638,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.69745,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3863, 17474, -11.47267, -45.7447,  0.15694,  0.2126, -0.88976,  0.3937,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.70645,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3864, 17475, -11.62294, -45.21638,  0.78399,  0.11811, -0.35433,  0.92913,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.70537,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3865, 17474, -11.47267, -45.7447,  0.15694,  0.2126, -0.88976,  0.3937,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.70645,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3866, 17473, -12.28639, -45.34077,  0.81855,  0.14961, -0.14961,  0.97638,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.69745,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3867, 17474, -11.47267, -45.7447,  0.15694,  0.2126, -0.88976,  0.3937,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.70645,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3868, 17475, -11.62294, -45.21638,  0.78399,  0.11811, -0.35433,  0.92913,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.70537,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3869, 17476, -10.70886, -45.52613,  0.15638,  0.38583, -0.85039,  0.35433,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.71323,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3870, 17477, -10.97099, -45.05704,  0.76789,  0.07874, -0.16535,  0.98425,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.71465,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3871, 17476, -10.70886, -45.52613,  0.15638,  0.38583, -0.85039,  0.35433,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.71323,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3872, 17475, -11.62294, -45.21638,  0.78399,  0.11811, -0.35433,  0.92913,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.70537,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3873, 17478, -9.91923, -45.02718,  0.17487, -0.35433, -0.79528,  0.48819,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.73536,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3874, 17476, -10.70886, -45.52613,  0.15638,  0.38583, -0.85039,  0.35433,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.71323,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3875, 17477, -10.97099, -45.05704,  0.76789,  0.07874, -0.16535,  0.98425,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.71465,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3876, 17479, -10.30859, -44.7394,  0.79355,  0.11811, -0.29921,  0.94488,  1.00,  0.37795, -0.76378,  0.51969, -1.00,  0.72184,  0.14496,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3877, 17478, -9.91923, -45.02718,  0.17487, -0.35433, -0.79528,  0.48819,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.73536,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3878, 17477, -10.97099, -45.05704,  0.76789,  0.07874, -0.16535,  0.98425,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.71465,  0.14467,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3879, 17478, -9.91923, -45.02718,  0.17487, -0.35433, -0.79528,  0.48819,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.73536,  0.17269,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3880, 17479, -10.30859, -44.7394,  0.79355,  0.11811, -0.29921,  0.94488,  1.00,  0.37795, -0.76378,  0.51969, -1.00,  0.72184,  0.14496,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3881, 17480, -9.67195, -44.37285,  0.82276, -0.3622, -0.00787,  0.93701,  1.00,  0.37795, -0.76378,  0.51969,  1.00,  0.73378,  0.14626,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3882, 17481, -10.55763, -43.9306,  0.37633, -0.6063,  0.7874,  0.11811,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.86941,  0.12231,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3883, 17482, -10.65252, -43.86481, -2.68595E-15, -0.72441,  0.69291,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.86941,  0.14397,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3884, 17483, -10.20586, -43.60592,  0.38395, -0.72441,  0.65354,  0.22835,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.86259,  0.12154,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3885, 17484, -10.46546, -43.52444, -2.66510E-15, -0.87402,  0.48819,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8621,  0.14531,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3886, 17483, -10.20586, -43.60592,  0.38395, -0.72441,  0.65354,  0.22835,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.86259,  0.12154,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3887, 17482, -10.65252, -43.86481, -2.68595E-15, -0.72441,  0.69291,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.86941,  0.14397,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3888, 17483, -10.20586, -43.60592,  0.38395, -0.72441,  0.65354,  0.22835,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.86259,  0.12154,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3889, 17484, -10.46546, -43.52444, -2.66510E-15, -0.87402,  0.48819,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8621,  0.14531,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3890, 17485, -9.89744, -43.23883,  0.39566, -0.74803,  0.4252,  0.50394,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.85567,  0.12095,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3891, 17486, -10.34907, -43.14393, -2.64180E-15, -0.96063,  0.27559,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.85581,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3892, 17485, -9.89744, -43.23883,  0.39566, -0.74803,  0.4252,  0.50394,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.85567,  0.12095,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3893, 17484, -10.46546, -43.52444, -2.66510E-15, -0.87402,  0.48819,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8621,  0.14531,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3894, 17485, -9.89744, -43.23883,  0.39566, -0.74803,  0.4252,  0.50394,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.85567,  0.12095,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3895, 17486, -10.34907, -43.14393, -2.64180E-15, -0.96063,  0.27559,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.85581,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3896, 17487, -9.69154, -42.78783,  0.41578, -0.75591,  0.23622,  0.61417,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84794,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3897, 17488, -10.29078, -42.72415, -2.61610E-15, -1.00,  0.07874,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84919,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3898, 17487, -9.69154, -42.78783,  0.41578, -0.75591,  0.23622,  0.61417,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84794,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3899, 17486, -10.34907, -43.14393, -2.64180E-15, -0.96063,  0.27559,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.85581,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3900, 17488, -10.29078, -42.72415, -2.61610E-15, -1.00,  0.07874,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84919,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3901, 17489, -10.28042, -42.29945, -2.59009E-15, -1.00,  0.05512,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8427,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.44706, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3902, 17487, -9.69154, -42.78783,  0.41578, -0.75591,  0.23622,  0.61417,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84794,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3903, 17490, -9.55435, -42.3103,  0.41556, -0.79528,  0.16535,  0.58268,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84009,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.44706, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3904, 17487, -9.69154, -42.78783,  0.41578, -0.75591,  0.23622,  0.61417,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84794,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3905, 17489, -10.28042, -42.29945, -2.59009E-15, -1.00,  0.05512,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8427,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.44706, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3906, 17490, -9.55435, -42.3103,  0.41556, -0.79528,  0.16535,  0.58268,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.84009,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.44706, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3907, 17489, -10.28042, -42.29945, -2.59009E-15, -1.00,  0.05512,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8427,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.44706, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3908, 17491, -9.52785, -41.76806,  0.41318, -0.71654, -0.05512,  0.69291,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.82132,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.39608, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3909, 17492, -10.35212, -41.87339, -2.56401E-15, -0.9685, -0.25197,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8204,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.39608, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3910, 17491, -9.52785, -41.76806,  0.41318, -0.71654, -0.05512,  0.69291,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.82132,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.39608, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3911, 17489, -10.28042, -42.29945, -2.59009E-15, -1.00,  0.05512,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8427,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.44706, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3912, 17492, -10.35212, -41.87339, -2.56401E-15, -0.9685, -0.25197,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.8204,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.39608, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3913, 17493, -10.49657, -41.46527, -2.53902E-15, -0.96063, -0.28346,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.81178,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.3451, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3914, 17491, -9.52785, -41.76806,  0.41318, -0.71654, -0.05512,  0.69291,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.82132,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.39608, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3915, 17494, -9.64775, -41.24911,  0.35995, -0.64567, -0.22047,  0.73228,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.81189,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.3451, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3916, 17491, -9.52785, -41.76806,  0.41318, -0.71654, -0.05512,  0.69291,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.82132,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.39608, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3917, 17493, -10.49657, -41.46527, -2.53902E-15, -0.96063, -0.28346,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.81178,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.3451, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3918, 17494, -9.64775, -41.24911,  0.35995, -0.64567, -0.22047,  0.73228,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.81189,  0.12087,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.3451, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3919, 17493, -10.49657, -41.46527, -2.53902E-15, -0.96063, -0.28346,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.81178,  0.14598,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.3451, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3920, 17495, -9.99878, -40.83026,  0.27284, -0.52756, -0.35433,  0.77165,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.79824,  0.12106,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.29412, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3921, 17496, -10.73374, -41.06207, -2.51433E-15, -0.83465, -0.55118,  0.00,  1.00, -0.11024,  0.7874,  0.6063, -1.00,  0.79761,  0.14509,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.29412, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
